Region ID,Region name (English),Subregion ID,Latitude,Longitude,Japanese name,English name,German name,French name,Spanish name,Italian name,Dutch name
,,10,48.963,4.363,シャンパーニュ・アルデンヌ,Champagne-Ardenne,Champagne-Ardenne,Champagne-Ardenne,Champaña-Ardenas,Champagne-Ardenne,Champagne-Ardennen
,,11,41.92266667,8.735333333,コルシカ,Corsica,Korsika,Corse,Córcega,Corsica,Corsica
,,12,47.23916667,6.019833333,フランシュ・コンテ,Franche-Comté,Franche-Comté,Franche-Comté,Franco Condado,Franca Contea,Franche-Comté
,,13,49.43966667,1.102,オート・ノルマンディ,Upper Normandy,Haute-Normandie,Haute-Normandie,Alta Normandía,Alta Normandia,Hoog-Normandië
,,14,43.60716667,3.873,ラングドック・ルシヨン,Languedoc-Roussillon,Languedoc-Roussillon,Languedoc-Roussillon,Languedoc-Rosellón,Linguadoca-Rossiglione,Languedoc-Roussillon
,,15,45.830091,1.256957,リムーザン,Limousin,Limousin,Limousin,Lemosín,Limosino,Limousin
,,16,49.11883333,6.173333333,ロレーヌ,Lorraine,Lothringen,Lorraine,Lorena,Lorena,Lotharingen
,,17,43.60316667,1.439,ミディ・ピレネー,Midi-Pyrénées,Midi-Pyrénées,Midi-Pyrénées,Mediodía-Pirineos,Midi-Pirenei,Midi-Pyreneeën
,,18,50.634635,3.062891,ノール・パ・ド・カレー,Nord-Pas-de-Calais,Nord-Pas-de-Calais,Nord-Pas-de-Calais,Norte-Paso de Calais,Nord-Passo di Calais,Noord-Nauw van Calais
,,19,47.2175,-1.551666667,ペイ・ド・ラ・ロワール,Western Loire Valley,Pays de la Loire,Pays de la Loire,Países del Loira,Loira,Pays de la Loire
,,20,49.88866667,2.2925,ピカルディー,Picardy,Picardie,Picardie,Picardía,Picardia,Picardië
,,21,46.584641,0.339781,ポワトゥー・シャラント,Poitou-Charentes,Poitou-Charentes,Poitou-Charentes,Poitou-Charentes,Poitou-Charentes,Poitou-Charentes
,,22,43.29183333,5.373,プロヴァンス・アルプ・コート・ダジュール,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,Provenza-Alpes-Costa Azul,Provenza-Alpi-Costa Azzurra,Provence-Alpes-Côte d'Azur
,,23,45.75583333,4.832,ローヌ・アルプ,Rhône-Alpes,Rhône-Alpes,Rhône-Alpes,Ródano-Alpes,Rodano-Alpi,Rhône-Alpes
,,24,16,-61.72,グアドループ,Guadeloupe,Guadeloupe,Guadeloupe,Guadalupe,Guadalupa,Guadeloupe
,,25,14.601,-61.076,マルチニーク,Martinique,Martinique,Martinique,Martinica,Martinica,Martinique
,,26,4.934,-52.33,フランス領ギアナ,French Guiana,Französisch-Guayana,Guyane française,Guayana Francesa,Guyana francese,Frans-Guyana
,,27,-20.879,55.453,レユニオン,Réunion,Réunion,La Réunion,Reunión,Riunione,Réunion
,,28,-12.7806,45.2278,マヨット,Mayotte,Mayotte,Mayotte,Mayotte,Mayotte,Mayotte
78,Germany,1,0,0,ドイツ,Germany,Deutschland,Allemagne,Alemania,Germania,Duitsland
,,2,52.52116667,13.40366667,ベルリン,Berlin,Berlin,Berlin,Berlín,Berlino,Berlijn
,,3,50.0755,8.2385,ヘッセン州,Hesse,Hessen,Hesse,Hesse,Assia,Hessen
,,4,48.77316667,9.174833333,バーデン・ビュルテンベルク州,Baden-Württemberg,Baden-Württemberg,Bade-Wurtemberg,Baden-Wurtemberg,Baden-Württemberg,Baden-Württemberg
,,5,48.13333333,11.556,バイエルン州,Bavaria,Bayern,Bavière,Baviera,Baviera,Beieren
,,6,52.39283333,13.03966667,ブランデンブルク州,Brandenburg,Brandenburg,Brandebourg,Brandeburgo,Brandeburgo,Brandenburg
,,7,53.06666667,8.806666667,ブレーメン,Bremen,Bremen,Brême,Bremen,Brema,Bremen
,,8,53.55,9.99,ハンブルク,Hamburg,Hamburg,Hambourg,Hamburgo,Amburgo,Hamburg
,,9,53.61666667,11.41666667,メクレンブルク・フォアポンメルン州,Mecklenburg-Western Pomerania,Mecklenburg-Vorpommern,Mecklembourg-Poméranie occidentale,Mecklemburgo-Pomerania Occidental,Meclemburgo-Pomerania Occidentale,Mecklenburg-Voor-Pommeren
,,10,52.36666667,9.734833333,ニーダーザクセン州,Lower Saxony,Niedersachsen,Basse-Saxe,Baja Sajonia,Bassa Sassonia,Nedersaksen
,,11,51.24033333,6.774166667,ノルトライン・ウェストファーレン州,North Rhine-Westphalia,Nordrhein-Westfalen,Rhénanie-du-Nord-Westphalie,Renania del Norte-Westfalia,Nord Reno-Westfalia,Noord-Rijnland-Westfalen
,,12,50,8.259833333,ラインラント・ファルツ州,Rhineland-Palatinate,Rheinland-Pfalz,Rhénanie-Palatinat,Renania-Palatinado,Renania-Palatinato,Rijnland-Palts
,,13,49.23333333,7,ザールラント州,Saarland,Saarland,Sarre,Sarre,Saarland,Saarland
,,14,51.03333333,13.73333333,ザクセン州,Saxony,Sachsen,Saxe,Sajonia,Sassonia,Saksen
,,15,52.125,11.61666667,ザクセン・アンハルト州,Saxony-Anhalt,Sachsen-Anhalt,Saxe-Anhalt,Sajonia-Anhalt,Sassonia-Anhalt,Saksen-Anhalt
,,16,54.32133333,10.12283333,シュレスビヒ・ホルシュタイン州,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Holstein,Sleeswijk-Holstein
,,17,50.97283333,11.02416667,テューリンゲン州,Thuringia,Thüringen,Thuringe,Turingia,Turingia,Thüringen
79,Greece,1,0,0,ギリシャ,Greece,Griechenland,Grèce,Grecia,Grecia,Griekenland
,,2,37.97466667,23.7245,アッティカ,Attica,Attika,Attique,Ática,Attica,Attika
,,3,38.8925,22.43383333,中央ギリシャ,Central Greece,Mittelgriechenland,Grèce centrale,Grecia Central,Grecia Centrale,Centraal Griekenland
,,4,40.62166667,22.97016667,中央マケドニア,Central Macedonia,Zentralmakedonien,Macédoine centrale,Macedonia Central,Macedonia Centrale,Centraal Macedonië
,,5,35.336,25.13366667,クレタ,Crete,Kreta,Crète,Creta,Creta,Kreta
,,6,41.12216667,25.41766667,東マケドニア・トラキア,East Macedonia and Thrace,Ostmakedonien und Thrakien,Macédoine de l'Est et Thrace,Macedonia Oriental y Tracia,Macedonia Orientale e Tracia,Oost-Macedonië en Thracië
,,7,39.65466667,20.85166667,イピロス,Epirus,Epirus,Epire,Epiro,Epiro,Epirus
,,8,39.61883333,19.91683333,イオニア,Ionian Islands,Ionische Inseln,Îles ioniennes,Islas Jónicas,Isole Ionie,Ionische Eilanden
,,9,39.10216667,26.55116667,北エーゲ,North Aegean,Nördliche Ägäis,Nord de l'Égée,Egeo Septentrional,Egeo Settentrionale,Noord-Egeïsche Eilanden
,,10,37.5045,22.368,ペロポネソス,Peloponnese,Peloponnes,Péloponnèse,Peloponeso,Peloponneso,Peloponnesos
,,11,36.43916667,28.21983333,南エーゲ,South Aegean,Südliche Ägäis,Sud de l'Égée,Egeo Meridional,Egeo Meridionale,Zuid-Egeïsche Eilanden
,,12,39.637,22.418,テッサリーア,Thessaly,Thessalien,Thessalie,Tesalia,Tessaglia,Thessalië
,,13,38.23616667,21.73683333,西ギリシャ,West Greece,Westgriechenland,Grèce de l'Ouest,Grecia Occidental,Grecia Occidentale,West-Griekenland
,,14,40.312,21.802,西マケドニア,West Macedonia,Westmakedonien,Macédoine de l'Ouest,Macedonia Occidental,Macedonia Occidentale,West-Macedonië
80,Hungary,1,0,0,ハンガリー,Hungary,Ungarn,Hongrie,Hungría,Ungheria,Hongarije
,,2,47.49,19.08,ブダペスト,Budapest,Budapest,Budapest,Budapest,Budapest,Boedapest
,,3,46.905,19.68833333,バーチ・キシュクン州,Bács-Kiskun,Bács-Kiskun,Bács-Kiskun,Bács-Kiskun,Bács-Kiskun,Bács-Kiskun
,,4,46.07166667,18.21666667,バラニャ州,Baranya,Baranya,Baranya,Baranya,Baranya,Baranya
,,5,46.671,21.101,ベーケーシュ州,Békés,Békés,Békés,Békés,Békés,Békés
,,6,48.1,20.78833333,ボルショド・アバウーイ・ゼンプレーン州,Borsod-Abaúj-Zemplén,Borsod-Abaúj-Zemplén,Borsod-Abaúj-Zemplén,Borsod-Abaúj-Zemplén,Borsod-Abaúj-Zemplén,Borsod-Abaúj-Zemplén
,,7,46.255,20.15666667,チョングラード州,Csongrád,Csongrád,Csongrád,Csongrád,Csongrád,Csongrád
,,8,47.2,18.405,フェイェール州,Fejér,Fejér,Fejér,Fejér,Fejér,Fejér
,,9,47.678,17.638,ジェール・モション・ショプロン州,Gyor-Moson-Sopron,Gyor-Moson-Sopron,Gyor-Moson-Sopron,Gyor-Moson-Sopron,Gyor-Moson-Sopron,Gyor-Moson-Sopron
,,10,47.53333333,21.62333333,ハイドゥー・ヒバル州,Hajdú-Bihar,Hajdú-Bihar,Hajdú-Bihar,Hajdú-Bihar,Hajdú-Bihar,Hajdú-Bihar
,,11,47.895,20.382,ヘヴェシュ州,Heves,Heves,Heves,Heves,Heves,Heves
,,12,47.17,20.187,ヤース・ナチクン・ソルノク州,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok
,,13,47.55,18.43666667,コマーロム・エステルゴム州,Komárom-Esztergom,Komárom-Esztergom,Komárom-Esztergom,Komárom-Esztergom,Komárom-Esztergom,Komárom-Esztergom
,,14,48.10666667,19.81666667,ノーグラード州,Nógrád,Nógrád,Nógrád,Nógrád,Nógrád,Nógrád
,,15,47.49,19.08,ペシュト州,Pest,Pest,Pest,Pest,Pest,Pest
,,16,46.35666667,17.79,ショモジ州,Somogy,Somogy,Somogy,Somogy,Somogy,Somogy
,,17,47.957,21.722,サボルチ・サトマール・ベレグ州,Szabolcs-Szatmár-Bereg,Szabolcs-Szatmár-Bereg,Szabolcs-Szatmár-Bereg,Szabolcs-Szatmár-Bereg,Szabolcs-Szatmár-Bereg,Szabolcs-Szatmár-Bereg
,,18,46.35,18.705,トルナ州,Tolna,Tolna,Tolna,Tolna,Tolna,Tolna
,,19,47.23333333,16.62333333,ヴァシュ州,Vas,Vas,Vas,Vas,Vas,Vas
,,20,47.1,17.91666667,ベスプレーム州,Veszprém,Veszprém,Veszprém,Veszprém,Veszprém,Veszprém
,,21,46.843,16.839,ザラ州,Zala,Zala,Zala,Zala,Zala,Zala
81,Iceland,1,0,0,アイスランド,Iceland,Island,Islande,Islandia,Islanda,IJsland
,,2,64.13483333,-21.89066667,グレーター・レイキャヴィーク,Capital Region,Hauptstadtregion,Région de la capitale,Región de la Capital,Regione della capitale,Hoofdstedelijke regio
,,3,65.2855,-14.43416667,東アイスランド,Eastland,Austurland,Terre de l'Est,Oriental,Est,Oostland
,,4,65.68383333,-18.10616667,北アイスランド（東部）,Northland East,Östliches Nordland,Terre du Nord-Est,Nororiental,Nordest,Noordland oost
,,5,65.7385,-19.65116667,北アイスランド（西部）,Northland West,Westliches Nordland,Terre du Nord-Ouest,Noroccidental,Nordovest,Noordland West
,,6,63.935,-21.00166667,南アイスランド,Southland,Suðurland,Terre du Sud,Meridional,Sud,Zuidland
,,7,64.00466667,-22.57,南西アイスランド,Southern Peninsula,Suðurnes,Péninsule du Sud,Suroccidental,Penisola Meridionale,Zuidelijk Schiereiland
,,8,66.073,-23.141,西部フィヨルド,Western Fjords,Westfjorde,Fjords de l'Ouest,Fiordos Occidentales,Fiordi Occidentali,Westfjorden
,,9,64.5355,-21.924,西アイスランド,Westland,Vesturland,Terre de l'Ouest,Occidental,Ovest,Westland
82,Ireland,1,0,0,アイルランド,Ireland,Irland,Irlande,Irlanda,Irlanda,Ierland
,,2,53.341,-6.257,ダブリン首都圏,Dublin,Dublin,Dublin,Dublín,Dublino,Dublin
,,3,54.005,-6.403333333,国境,Border,Border,Border,Frontera,Border,Border
,,4,53.271,-9.065,西部地方,West,West,West,Oeste,West,West
,,5,53.426,-7.94,中部地方,Midland,Midland,Midland,Centro,Midland,Midland
,,6,53.21666667,-6.671666667,中東部地方,Mid-East,Mid-East,Mid-East,Medio Este,Mid-East,Mid-East
,,7,52.666,-8.637,中西部地方,Mid-West,Mid-West,Mid-West,Medio Oeste,Mid-West,Mid-West
,,8,52.25,-7.116666667,南東部地方,South-East,South-East,South-East,Sureste,South-East,South-East
,,9,51.9,-8.471666667,南西部地方,South-West,South-West,South-West,Suroeste,South-West,South-West
83,Italy,1,0,0,イタリア,Italy,Italien,Italie,Italia,Italia,Italië
,,2,41.89283333,12.48916667,ラツィオ州,Lazio,Latium,Latium,Lacio,Lazio,Latium
,,3,45.736,7.314,バッレ・ダオスタ州,Aosta Valley,Aostatal,Val d'Aoste,Valle de Aosta,Valle d'Aosta,Valle d'Aosta
,,4,45.07283333,7.6745,ピエモンテ州,Piedmont,Piemont,Piémont,Piamonte,Piemonte,Piëmont
,,5,44.40616667,8.9345,リグリア州,Liguria,Ligurien,Ligurie,Liguria,Liguria,Ligurië
,,6,45.46933333,9.184666667,ロンバルディア州,Lombardy,Lombardei,Lombardie,Lombardía,Lombardia,Lombardije
,,7,46.069,11.12033333,トレンティノ・アルト・アディジェ州,Trentino-South Tyrol,Trentino-Südtirol,Trentin-Haut-Adige,Trentino-Alto Adigio,Trentino-Alto Adige,Trentino-Zuid-Tirol
,,8,45.43333333,12.33333333,ベネト州,Veneto,Venetien,Vénétie,Véneto,Veneto,Veneto
,,9,45.642,13.76983333,フリウリ・ベネチア・ジュリア州,Friuli Venezia Giulia,Friaul-Julisch Venetien,Frioul-Vénétie julienne,Friul-Venecia Julia,Friuli-Venezia Giulia,Friuli-Venezia Giulia
,,10,44.50233333,11.337,エミリア・ロマーニャ州,Emilia-Romagna,Emilia-Romagna,Emilie Romagne,Emilia-Romaña,Emilia-Romagna,Emilia-Romagna
,,11,43.77616667,11.25,トスカナ州,Tuscany,Toskana,Toscane,Toscana,Toscana,Toscane
,,12,43.112,12.384,ウンブリア州,Umbria,Umbrien,Ombrie,Umbría,Umbria,Umbrië
,,13,43.61866667,13.512,マルケ州,Marche,Marken,Marches,Las Marcas,Marche,Marken
,,14,42.3505,13.391,アブルッツィ州,Abruzzo,Abruzzen,Abruzzes,Abruzos,Abruzzo,Abruzzen
,,15,41.561,14.661,モリーゼ州,Molise,Molise,Molise,Molise,Molise,Molise
,,16,40.838,14.25316667,カンパニア州,Campania,Kampanien,Campanie,Campania,Campania,Campanië
,,17,41.12116667,16.85983333,プーリア州,Apulia,Apulien,Pouilles,Apulia,Puglia,Apulië
,,18,40.637,15.79266667,バジリカータ州,Basilicata,Basilikata,Basilicate,Basilicata,Basilicata,Basilicata
,,19,38.90216667,16.591,カラブリア州,Calabria,Kalabrien,Calabre,Calabria,Calabria,Calabrië
,,20,38.1175,13.35583333,シチリア州,Sicily,Sizilien,Sicile,Sicilia,Sicilia,Sicilië
,,21,39.21733333,9.106333333,サルデーニャ州,Sardinia,Sardinien,Sardaigne,Cerdeña,Sardegna,Sardinië
84,Latvia,1,0,0,ラトビア,Latvia,Lettland,Lettonie,Letonia,Lettonia,Letland
,,2,56.948,24.085,リガ,Riga,Riga,Riga,Riga,Riga,Riga
,,3,56.967,21.966,クルディガ,Kuldiga,Kuldiga,Kuldiga,Kuldigas,Kuldiga,Kuldiga
,,4,56.504,21.009,リエパーヤ,Liepaja,Liepaja,Liepaja,Liepaja,Liepaja,Liepaja
,,5,57.247,22.6,タルス,Talsi,Talsi,Talsi,Talsu,Talsi,Talsi
,,6,57.39083333,21.558,ヴェンツピルス,Ventspils,Ventspils,Ventspils,Ventspils,Ventspils,Ventspils
,,7,56.65766667,22.48666667,サルドゥス,Saldus,Saldus,Saldus,Saldus,Saldus,Saldus
,,8,56.95816667,23.15116667,トゥクマ,Tukums,Tukuma,Tukums,Tukuma,Tukums,Tukums
,,9,56.59,25.2,アイズクラウクレ,Aizkraukle,Aizkraukle,Aizkraukle,Aizkraukles,Aizkraukle,Aizkraukle
,,10,57.419,27.057,アルークスネ,Aluksne,Aluksne,Aluksne,Aluksnes,Aluksne,Aluksne
,,11,57.317,25.2595,ツェースィス,Cesis,Cesis,Cesis,Cesu,Cesis,Cesis
,,12,57.175,26.753,グルベネ,Gulbene,Gulbene,Gulbene,Gulbenes,Gulbene,Gulbene
,,13,56.8515,26.21833333,マドナ,Madona,Madona,Madona,Madonas,Madona,Madona
,,14,57.512,24.713,リンバジ,Limbazi,Limbazi,Limbazi,Limbazu,Limbazi,Limbazi
,,15,56.81,24.609,オグレ,Ogre,Ogre,Ogre,Ogres,Ogre,Ogres
,,16,57.768,26.016,ヴァルカ,Valka,Valka,Valka,Valkas,Valka,Valka
,,17,57.53616667,25.41766667,ヴァルミエラ,Valmiera,Valmiera,Valmiera,Valmieras,Valmiera,Valmiera
,,18,57.12616667,27.2685,バルブ,Balvi,Balvu,Balvi,Balvu,Balvi,Balvi
,,19,55.88,26.519,ダウガフピルス,Daugavpils,Daugavpils,Daugavpils,Daugavpils,Daugavpils,Daugavpils
,,20,56.50283333,25.872,ヤーカブピルス,Jekabpils,Jekabpils,Jekabpils,Jekabpils,Jekabpils,Jekabpils
,,21,55.891,27.173,クラースラヴァ,Kraslava,Kraslava,Kraslava,Kraslavas,Kraslava,Kraslava
,,22,56.546,27.726,ルザ,Ludza,Ludza,Ludza,Ludzas,Ludza,Ludza
,,23,56.291,26.729,プレイリ,Preili,Preili,Preili,Preilu,Preili,Preili
,,24,56.5015,27.336,レーゼクネ,Rezekne,Rezekne,Rezekne,Rezeknes,Rezekne,Rezekne
,,25,56.417,24.197,バウスカ,Bauska,Bauska,Bauska,Bauskas,Bauska,Bauska
,,26,56.61833333,23.2835,ドベレ,Dobele,Dobele,Dobele,Dobeles,Dobele,Dobele
,,27,56.635,23.70916667,イェルガヴァ,Jelgava,Jelgava,Jelgava,Jelgava,Jelgava,Jelgava
85,Lesotho,1,0,0,レソト,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho
,,2,-29.319,27.471,マセル県,Maseru,Maseru,Maseru,Maseru,Maseru,Maseru
,,3,-29.15,27.742,べレア県,Berea,Berea,Berea,Berea,Berea,Berea
,,4,-28.769,28.26,ブータ・ブーテ県,Butha-Buthe,Butha-Buthe,Butha-Buthe,Butha-Buthe,Butha-Buthe,Butha-Buthe
,,5,-28.878,28.055,レリベ県,Leribe,Leribe,Leribe,Leribe,Leribe,Leribe
,,6,-29.82033333,27.474,マフェテング県,Mafeteng,Mafeteng,Mafeteng,Mafeteng,Mafeteng,Mafeteng
,,7,-30.155,27.24033333,モハーレスフーク県,Mohale's Hoek,Mohales Hoek,Mohale's Hoek,Mohale's Hoek,Mohale's Hoek,Mohale's Hoek
,,8,-29.28733333,29.06866667,モコトロング県,Mokhotlong,Mokhotlong,Mokhotlong,Mokhotlong,Mokhotlong,Mokhotlong
,,9,-30.125,28.702,クァクハスネック県,Qacha's Nek,Qacha's Nek,Qacha's Nek,Qacha's Nek,Qacha's Nek,Qacha's Nek
,,10,-30.40683333,27.70966667,クティング県,Quthing,Quthing,Quthing,Quthing,Quthing,Quthing
,,11,-29.516,28.605,ターバ・ツェーカ県,Thaba-Tseka,Thaba-Tseka,Thaba-Tseka,Thaba-Tseka,Thaba-Tseka,Thaba-Tseka
86,Liechtenstein,1,0,0,リヒテンシュタイン,Liechtenstein,Liechtenstein,Liechtenstein,Liechtenstein,Liechtenstein,Liechtenstein
,,2,47.1405,9.524333333,オーバーラント,Upper Country,Oberland,Oberland,Oberland,Oberland,Oberland
,,3,47.20666667,9.522166667,ウンターラント,Lower Country,Unterland,Unterland,Unterland,Unterland,Unterland
87,Lithuania,1,0,0,リトアニア,Lithuania,Litauen,Lituanie,Lituania,Lituania,Litouwen
,,2,54.681,25.282,ヴィリニュス州,Vilnius,Vilnius,Vilnius,Vilna,Vilnius,Vilnius
,,3,54.38733333,24.0525,アリートゥス州,Alytus,Alytus,Alytus,Alytus,Alytus,Alytus
,,4,54.893,23.922,カウナス州,Kaunas,Kaunas,Kaunas,Kaunas,Kaunas,Kaunas
,,5,55.712,21.134,クライペダ州,Klaipeda,Klaipeda,Klaipeda,Klaipeda,Klaipeda,Klaipeda
,,6,54.55133333,23.35216667,マリヤンポレ州,Marijampole,Marijampole,Marijampole,Marijampole,Marijampole,Marijampole
,,7,55.732,24.368,パネベジス州,Panevezys,Panevezys,Panevezys,Panevezys,Panevezys,Panevezys
,,8,55.93333333,23.3095,シャウレイ州,Šiauliai,Siauliai,Siauliai,Siauliai,Siauliai,Siauliai
,,9,55.25016667,22.2865,タウラゲ州,Taurage,Taurage,Taurage,Taurage,Taurage,Taurage
,,10,55.982,22.25016667,テルシェイ州,Telšiai,Telšiai,Telšiai,Telsiai,Telsiai,Telsiai
,,11,55.492,25.60683333,ウテナ州,Utena,Utena,Utena,Utena,Utena,Utena
88,Luxembourg,1,0,0,ルクセンブルク,Luxembourg,Luxemburg,Luxembourg,Luxemburgo,Lussemburgo,Luxemburg
,,2,49.609,6.125,ルクセンブルク,Luxembourg,Luxemburg,Luxembourg,Luxemburgo,Lussemburgo,Luxemburg
,,3,49.86833333,6.155666667,ディーキルヒ,Diekirch,Diekirch,Diekirch,Diekirch,Diekirch,Diekirch
,,4,49.682,6.44,グレーベンマハ,Grevenmacher,Grevenmacher,Grevenmacher,Grevenmacher,Grevenmacher,Grevenmacher
89,North Macedonia,1,0,0,北マケドニア,North Macedonia,Nordmazedonien,Macédoine du Nord,Macedonia del Norte,Macedonia del Nord,Noord-Macedonië
,,2,42.00316667,21.45016667,スコピエ,Skopje,Skopje,Skopje,Skopje,Skopje,Skopje
,,3,41.745,22.196,東部,Eastern,Ostmazedonien,Macédoine de l'Est,Macedonia del Este,Orientale,Oost-Macedonië
,,4,42.1345,21.72216667,北東部,Northeastern,Nordostmazedonien,Macédoine du Nord-Est,Macedonia del Noreste,Nordorientale,Noord-Oost-Macedonië
,,5,41.35116667,21.55716667,ペラゴニア,Pelagonia,Pelagonia,Pelagonia,Pelagonia,Pelagonia,Pelagonia
,,6,42.00566667,20.971,ポログ,Polog,Polog,Polog,Polog,Polog,Polog
,,7,41.14116667,22.51683333,南東部,Southeastern,Südostmazedonien,Macédoine du Sud-Est,Macedonia del Sureste,Sudorientale,Zuid-Oost-Macedonië
,,8,41.12,20.81816667,南西部,Southwestern,Südwestmazedonien,Macédoine du Sud-Ouest,Macedonia del Suroeste,Sudoccidentale,Zuid-West-Macedonië
,,9,41.729,21.78,ヴァルダル,Vardar,Vardar,Vardar,Vardar,Vardar,Vardar
90,Malta,1,0,0,マルタ,Malta,Malta,Malte,Malta,Malta,Malta
,,2,35.9025,14.518,マルタ,Malta,Malta,Malta,Malta,Malta,Malta
,,3,36.045,14.243,ゴゾ・コミーノ,Gozo and Comino,Gozo und Comino,Gozo et Comino,Gozo y Comino,Gozo e Comino,Gozo en Comino
91,Montenegro,1,0,0,モンテネグロ,Montenegro,Montenegro,Monténégro,Montenegro,Montenegro,Montenegro
,,2,42.43883333,19.26783333,ポドゴリツァ,Podgorica,Podgorica,Podgorica,Podgorica,Podgorica,Podgorica
,,3,42.739,19.786,アンドリエヴィツァ,Andrijevica,Andrijevica,Andrijevica,Andrijevica,Andrijevica,Andrijavica
,,4,42.08,19.10583333,バル,Bar,Bar,Bar,Bar,Antivari,Bar
,,5,42.854,19.87233333,ベラネ,Berane,Berane,Berane,Berane,Berane,Berane
